Date,Ticker,open,high,low,close,adj_close,volume
2019-01-01,CHFJPY=X,111.11000061035156,111.6500015258789,96.51000213623047,111.23999786376953,111.23999786376953,0
2019-01-02,CHFJPY=X,111.6709976196289,111.6709976196289,110.30000305175781,111.65399932861328,111.65399932861328,0
2019-01-03,CHFJPY=X,108.59700012207031,109.41999816894531,108.27999877929688,108.64800262451172,108.64800262451172,0
2019-01-04,CHFJPY=X,109.25,109.87999725341797,109.01399993896484,109.177001953125,109.177001953125,0
2019-01-07,CHFJPY=X,110.0199966430664,110.76000213623047,109.7699966430664,110.0739974975586,110.0739974975586,0
2019-01-08,CHFJPY=X,110.9260025024414,111.16999816894531,110.48999786376953,110.91000366210938,110.91000366210938,0
2019-01-09,CHFJPY=X,110.87000274658203,111.27999877929688,110.62000274658203,110.9000015258789,110.9000015258789,0
2019-01-10,CHFJPY=X,111.16000366210938,111.16000366210938,110.08999633789062,111.06099700927734,111.06099700927734,0
2019-01-11,CHFJPY=X,110.06199645996094,110.37999725341797,109.9800033569336,110.04000091552734,110.04000091552734,0
2019-01-14,CHFJPY=X,110.2300033569336,110.4800033569336,109.8499984741211,110.20800018310547,110.20800018310547,0
2019-01-15,CHFJPY=X,110.31700134277344,110.81999969482422,109.69999694824219,110.30000305175781,110.30000305175781,0
2019-01-16,CHFJPY=X,110.02799987792969,110.06999969482422,109.66000366210938,110.00399780273438,110.00399780273438,0
2019-01-17,CHFJPY=X,110.11399841308594,110.125,109.44000244140625,110.12000274658203,110.12000274658203,0
2019-01-18,CHFJPY=X,109.79299926757812,110.2969970703125,109.79299926757812,109.80500030517578,109.80500030517578,0
2019-01-21,CHFJPY=X,110.1500015258789,110.23899841308594,109.70999908447266,110.14800262451172,110.14800262451172,0
2019-01-22,CHFJPY=X,109.92900085449219,109.94200134277344,109.48999786376953,109.94000244140625,109.94000244140625,0
2019-01-23,CHFJPY=X,109.66799926757812,110.2300033569336,109.63999938964844,109.63999938964844,109.63999938964844,0
2019-01-24,CHFJPY=X,110.08000183105469,110.41999816894531,109.91000366210938,110.06999969482422,110.06999969482422,0
2019-01-25,CHFJPY=X,110.05000305175781,110.41999816894531,110.02999877929688,110.06999969482422,110.06999969482422,0
2019-01-28,CHFJPY=X,110.19100189208984,110.4000015258789,110.04000091552734,110.20999908447266,110.20999908447266,0
2019-01-29,CHFJPY=X,110.16000366210938,110.40699768066406,109.73999786376953,110.16300201416016,110.16300201416016,0
2019-01-30,CHFJPY=X,109.98400115966797,109.98999786376953,109.56999969482422,109.97000122070312,109.97000122070312,0
2019-01-31,CHFJPY=X,109.63999938964844,109.74099731445312,109.05000305175781,109.65899658203125,109.65899658203125,0
2019-02-01,CHFJPY=X,109.5,110.22000122070312,109.3290023803711,109.48799896240234,109.48799896240234,0
2019-02-04,CHFJPY=X,109.95999908447266,110.33999633789062,109.93000030517578,109.9219970703125,109.9219970703125,0
2019-02-05,CHFJPY=X,110.1989974975586,110.23999786376953,109.66000366210938,110.16999816894531,110.16999816894531,0
2019-02-06,CHFJPY=X,109.93699645996094,110.02999877929688,109.41999816894531,109.95999908447266,109.95999908447266,0
2019-02-07,CHFJPY=X,109.72000122070312,109.80000305175781,109.38999938964844,109.70999908447266,109.70999908447266,0
2019-02-08,CHFJPY=X,109.5,109.7699966430664,109.4000015258789,109.4800033569336,109.4800033569336,0
2019-02-11,CHFJPY=X,109.87300109863281,110.12000274658203,109.62999725341797,109.875,109.875,0
2019-02-12,CHFJPY=X,109.93000030517578,110.16999816894531,109.38999938964844,109.93699645996094,109.93699645996094,0
2019-02-13,CHFJPY=X,109.81999969482422,110.13999938964844,109.79000091552734,109.83100128173828,109.83100128173828,0
2019-02-14,CHFJPY=X,109.94999694824219,110.20800018310547,109.80000305175781,109.91000366210938,109.91000366210938,0
2019-02-15,CHFJPY=X,109.97000122070312,109.97000122070312,109.54000091552734,109.97699737548828,109.97699737548828,0
2019-02-18,CHFJPY=X,110.02300262451172,110.30000305175781,109.98999786376953,110.05999755859375,110.05999755859375,0
2019-02-19,CHFJPY=X,110.0719985961914,110.55000305175781,109.86000061035156,110.05999755859375,110.05999755859375,0
2019-02-20,CHFJPY=X,110.4280014038086,110.8499984741211,110.41999816894531,110.41000366210938,110.41000366210938,0
2019-02-21,CHFJPY=X,110.73200225830078,110.73999786376953,110.3499984741211,110.72000122070312,110.72000122070312,0
2019-02-22,CHFJPY=X,110.58999633789062,110.82499694824219,110.4800033569336,110.59600067138672,110.59600067138672,0
2019-02-25,CHFJPY=X,110.75,111.0,110.61000061035156,110.76899719238281,110.76899719238281,0
2019-02-26,CHFJPY=X,110.9800033569336,111.04000091552734,110.5,111.02200317382812,111.02200317382812,0
2019-02-27,CHFJPY=X,110.55400085449219,111.06999969482422,110.30000305175781,110.58000183105469,110.58000183105469,0
2019-02-28,CHFJPY=X,110.79000091552734,111.77999877929688,110.72000122070312,110.80000305175781,110.80000305175781,0
2019-03-01,CHFJPY=X,111.6500015258789,112.16000366210938,111.6500015258789,111.63600158691406,111.63600158691406,0
2019-03-04,CHFJPY=X,112.05999755859375,112.11900329589844,111.58000183105469,112.08399963378906,112.08399963378906,0
2019-03-05,CHFJPY=X,111.8489990234375,111.97000122070312,111.41999816894531,111.89099884033203,111.89099884033203,0
2019-03-06,CHFJPY=X,111.3499984741211,111.37999725341797,111.05999755859375,111.3499984741211,111.3499984741211,0
2019-03-07,CHFJPY=X,111.14800262451172,111.26100158691406,110.30999755859375,111.13999938964844,111.13999938964844,0
2019-03-08,CHFJPY=X,110.4209976196289,110.4209976196289,109.83999633789062,110.41600036621094,110.41600036621094,0
2019-03-11,CHFJPY=X,110.15799713134766,110.38999938964844,109.86000061035156,110.18199920654297,110.18199920654297,0
2019-03-12,CHFJPY=X,110.177001953125,110.56199645996094,110.04000091552734,110.197998046875,110.197998046875,0
2019-03-13,CHFJPY=X,110.47000122070312,110.81999969482422,110.30000305175781,110.44999694824219,110.44999694824219,0
2019-03-14,CHFJPY=X,110.83999633789062,111.29000091552734,110.7699966430664,110.81600189208984,110.81600189208984,0
2019-03-15,CHFJPY=X,111.36199951171875,111.45700073242188,110.91000366210938,111.36000061035156,111.36000061035156,0
2019-03-18,CHFJPY=X,111.26699829101562,111.51000213623047,111.20999908447266,111.2770004272461,111.2770004272461,0
2019-03-19,CHFJPY=X,111.23100280761719,111.54000091552734,111.08000183105469,111.2300033569336,111.2300033569336,0
2019-03-20,CHFJPY=X,111.52899932861328,111.80000305175781,111.41999816894531,111.5199966430664,111.5199966430664,0
2019-03-21,CHFJPY=X,111.63400268554688,111.75,111.04000091552734,111.64700317382812,111.64700317382812,0
2019-03-22,CHFJPY=X,111.6989974975586,111.72000122070312,110.41899871826172,111.69100189208984,111.69100189208984,0
2019-03-25,CHFJPY=X,110.76799774169922,111.01000213623047,110.36000061035156,110.73200225830078,110.73200225830078,0
2019-03-26,CHFJPY=X,110.89900207519531,111.26000213623047,110.7300033569336,110.9010009765625,110.9010009765625,0
2019-03-27,CHFJPY=X,111.22000122070312,111.30999755859375,110.75,111.20999908447266,111.20999908447266,0
2019-03-28,CHFJPY=X,111.05000305175781,111.16999816894531,110.48600006103516,111.06400299072266,111.06400299072266,0
2019-03-29,CHFJPY=X,111.22100067138672,111.44000244140625,110.93000030517578,111.18000030517578,111.18000030517578,0
2019-04-01,CHFJPY=X,111.51499938964844,111.73999786376953,111.30999755859375,111.51599884033203,111.51599884033203,0
2019-04-02,CHFJPY=X,111.49099731445312,111.52999877929688,111.23999786376953,111.51000213623047,111.51000213623047,0
2019-04-03,CHFJPY=X,111.50199890136719,111.93599700927734,111.43000030517578,111.4800033569336,111.4800033569336,0
2019-04-04,CHFJPY=X,111.66100311279297,111.7699966430664,111.43000030517578,111.68000030517578,111.68000030517578,0
2019-04-05,CHFJPY=X,111.64700317382812,111.75199890136719,111.48999786376953,111.64900207519531,111.64900207519531,0
2019-04-08,CHFJPY=X,111.66999816894531,111.69000244140625,111.30000305175781,111.68800354003906,111.68800354003906,0
2019-04-09,CHFJPY=X,111.52899932861328,111.63099670410156,110.97000122070312,111.5199966430664,111.5199966430664,0
2019-04-10,CHFJPY=X,111.11399841308594,111.19000244140625,110.4800033569336,111.12699890136719,111.12699890136719,0
